CodigoEstacion;CodigoSensor;FechaObservacion;ValorObservado;NombreEstacion;Departamento;Municipio;ZonaHidrografica;Latitud;Longitud;DescripcionSensor;UnidadMedida
21205521;68;01/21/2020 02:10:00 PM;12656;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21205524;68;07/01/2019 08:20:00 AM;9873;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
21205527;68;01/21/2020 02:20:00 PM;14078;ALTO DEL AIRE  - AUT;CUNDINAMARCA;CUCUNUBÁ;ALTO MAGDALENA;5198;-73805;Temp Aire 2 m;°C
21206950;68;01/21/2020 01:00:00 AM;71;PARAMO GUACHENEQUE  - AUT;CUNDINAMARCA;VILLAPINZÓN;ALTO MAGDALENA;5236055556;-7352508333;Temp Aire 2 m;°C
21205480;68;07/01/2019 07:50:00 AM;1143;IBERIA LA;CUNDINAMARCA;CHOCONTÁ;ALTO MAGDALENA;5033;-73717;Temp Aire 2 m;°C
21205526;68;07/01/2019 04:40:00 AM;13939;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205514;68;01/21/2020 06:30:00 PM;13466;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
23065505;68;07/01/2019 09:00:00 PM;197;CAPARRAPI - CAR;CUNDINAMARCA;CAPARRAPÍ;MEDIO MAGDALENA;534;-74495;Temp Aire 2 m;°C
24015507;68;07/01/2019 10:30:00 AM;13189;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
24015507;68;07/01/2019 07:00:00 AM;9869;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
2120500135;68;01/21/2020 07:00:00 AM;122;UNIVERSIDAD DE LA SABANA - AUT;CUNDINAMARCA;CHÍA;ALTO MAGDALENA;485475;-74032669444;Temp Aire 2 m;°C
24015340;68;07/01/2019 10:00:00 AM;152;EL HATO - CAR;CUNDINAMARCA;CARMEN DE CARUPA;SOGAMOSO;5283;-739;Temp Aire 2 m;°C
35025501;68;01/21/2020 06:45:00 PM;1849145;QUETAME  - AUT;CUNDINAMARCA;QUETAME;META;4297941667;-7387238889;Temp Aire 2 m;°C
21205513;68;01/21/2020 07:10:00 PM;1383;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
21205513;68;07/01/2019 11:20:00 AM;17402;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
21205524;68;07/01/2019 11:40:00 PM;894;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
21195170;68;01/21/2020 04:00:00 PM;138;PAQUILO - AUT;CUNDINAMARCA;CABRERA;ALTO MAGDALENA;3993611111;-7439805556;Temp Aire 2 m;°C
21205516;68;07/01/2019 01:10:00 AM;1426;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
21237060;68;01/21/2020 07:20:00 PM;20331;CORRALITOS PULI;CUNDINAMARCA;PULÍ;ALTO MAGDALENA;4633;-7465;Temp Aire 2 m;°C
23065506;68;01/21/2020 01:30:00 PM;13004;BELLAVISTA  - AUT;CUNDINAMARCA;FACATATIVÁ;ALTO MAGDALENA;4861;-74405;Temp Aire 2 m;°C
21205526;68;07/01/2019 07:20:00 PM;14532;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205522;68;07/01/2019 02:20:00 AM;11474;TABIO  - AUT;CUNDINAMARCA;TABIO;ALTO MAGDALENA;4918;-74029;Temp Aire 2 m;°C
21205910;68;01/21/2020 06:00:00 PM;141;LA COSECHA - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;4989222222;-7400119444;Temp Aire 2 m;°C
21205502;68;01/21/2020 08:30:00 PM;1893867;MISIONES  - AUT;CUNDINAMARCA;EL COLEGIO;ALTO MAGDALENA;4544997222;-7444055556;Temp Aire 2 m;°C
21205480;68;07/01/2019 12:30:00 AM;11585;IBERIA LA;CUNDINAMARCA;CHOCONTÁ;ALTO MAGDALENA;5033;-73717;Temp Aire 2 m;°C
21205513;68;01/21/2020 01:50:00 AM;12774;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
23065160;68;07/01/2019 01:00:00 AM;18587;ACOMODO EL;CUNDINAMARCA;LA VEGA;MEDIO MAGDALENA;5017;-74333;Temp Aire 2 m;°C
21205524;68;07/01/2019 07:50:00 PM;9505;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
21205519;68;01/21/2020 12:10:00 PM;14394;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
24015507;68;07/01/2019 04:40:00 AM;9441;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
21205515;68;01/21/2020 06:30:00 PM;10842;MERENGO  - AUT;CUNDINAMARCA;SOACHA;ALTO MAGDALENA;47;-74174;Temp Aire 2 m;°C
21205502;68;01/21/2020 09:40:00 PM;1824199;MISIONES  - AUT;CUNDINAMARCA;EL COLEGIO;ALTO MAGDALENA;4544997222;-7444055556;Temp Aire 2 m;°C
21205519;68;07/01/2019 10:20:00 PM;1024;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
21205480;68;01/21/2020 10:10:00 PM;12122;IBERIA LA;CUNDINAMARCA;CHOCONTÁ;ALTO MAGDALENA;5033;-73717;Temp Aire 2 m;°C
21205519;68;01/21/2020 09:00:00 AM;13283;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
35025501;68;01/21/2020 09:25:00 AM;2271051;QUETAME  - AUT;CUNDINAMARCA;QUETAME;META;4297941667;-7387238889;Temp Aire 2 m;°C
21205518;68;07/01/2019 01:10:00 AM;7588;SALITRE  - AUT;CUNDINAMARCA;TAUSA;ALTO MAGDALENA;5171;-74016;Temp Aire 2 m;°C
24015508;68;01/21/2020 04:00:00 PM;15267;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205514;68;01/21/2020 01:00:00 PM;16432;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
21206990;68;01/21/2020 10:00:00 AM;209;TIBAITATA - AUT;CUNDINAMARCA;MOSQUERA;ALTO MAGDALENA;4691416667;-74209;Temp Aire 2 m;°C
24015507;68;07/01/2019 10:00:00 AM;12725;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
21205513;68;01/21/2020 01:30:00 PM;16132;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
21205511;68;07/01/2019 07:30:00 AM;10545;EL OKAL  - AUT;CUNDINAMARCA;VILLAGÓMEZ;ALTO MAGDALENA;5001;-73733;Temp Aire 2 m;°C
21205514;68;01/21/2020 11:20:00 AM;19263;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
21205480;68;07/01/2019 03:10:00 AM;11231;IBERIA LA;CUNDINAMARCA;CHOCONTÁ;ALTO MAGDALENA;5033;-73717;Temp Aire 2 m;°C
21205519;68;01/21/2020 10:50:00 AM;13831;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
21205515;68;07/01/2019 01:10:00 AM;9357;MERENGO  - AUT;CUNDINAMARCA;SOACHA;ALTO MAGDALENA;47;-74174;Temp Aire 2 m;°C
21205511;68;01/21/2020 09:40:00 PM;11753;EL OKAL  - AUT;CUNDINAMARCA;VILLAGÓMEZ;ALTO MAGDALENA;5001;-73733;Temp Aire 2 m;°C
